OBJECTID,area_ac,Shape__Area,Shape__Length
748,126.02,5489007.3203125,18353.9150404309
749,9.88,430535.076171875,3285.34043535365
750,39.54,1722115.72363281,5910.03532208498
751,2.47,107631.579101563,1312.33741830166
752,9.88,430525.455078125,3267.27248390696
753,42.01,1829717.71777344,9195.39933245036
754,9.88,430507.90625,3276.13097646684
755,2.47,107632.296875,1312.34159658405
756,17.3,753417.735351563,3946.05865563283
757,14.83,645761.39453125,3936.92985789474
758,2.47,107632.234375,1312.34119887701
759,14.83,645766.8203125,4597.72221548698
760,12.36,511274.768554688,3188.62664658495
761,2.47,107632.334960938,1312.34179797168
762,4.94,215263.151367188,1963.9890237715
763,9.88,430507.99609375,2624.62166111447
764,2.47,107626.999023438,1312.31083981833
765,232.28,10117602.8603516,19676.3582340449
766,7.41,322896.78125,2633.68220408044
767,4.94,215260.750976563,1963.95028565925
768,4.94,215260.111328125,1963.9373374618
769,2.47,107629.393554688,1312.32468026047
770,2.47,107627.951171875,1312.31629568621
771,2.47,107628.072265625,1312.31704154769
772,111.2,4843533.29003906,11159.4484176444
773,7.41,322897.028320313,2633.68314851248
774,4.94,215258.333007813,1973.0654538599
775,2.47,107634.470703125,1312.35426291878
776,7.41,322887.296875,2633.80683232306
777,4.94,215263.442382813,1963.99227335648
778,2.47,107634.041015625,1312.35173368582
779,2.47,107630.434570313,1312.33069182237
780,2.47,107627.233398438,1312.312183553
781,2.47,107634.09765625,1312.35205394491
782,14.83,645762.426757813,3936.93558470446
783,2.47,107633.8515625,1312.35061830245
784,2.47,107633.65234375,1312.34947387185
785,4.94,215267.1484375,1964.04987325591
786,4.94,215265.455078125,1964.02419216959
787,56.83,2475538.91015625,7856.02663346039
788,4.94,215263.612304688,1963.99485086192
789,4.94,215263.853515625,1973.01845659816
790,2.47,107632.48828125,1312.34265862875
791,2.47,107633.590820313,1312.34909637375
792,2.47,107632.334960938,1312.34171611401
793,4.94,215263.7578125,1963.99677252456
794,2.47,107633.354492188,1312.34772826956
795,19.77,861046.49609375,5240.25324407614
796,19.77,861045.213867188,5891.85922122713
797,19.77,861064.783203125,3946.00671590308
798,2.47,107632.344726563,1312.34182171173
799,27.18,1183943.90625,5900.98520109325
800,2.47,107629.784179688,1312.32686731582
801,2.47,107632.426757813,1312.34226590376
802,22.24,968682.166992188,5258.39513776293
803,2.47,107629.9609375,1312.3279437552
804,7.41,322896.215820313,2615.66415987303
805,2.47,107632.408203125,1312.34213649997
806,51.89,2260250.08789063,9177.26246734303
807,4.94,215264.48046875,1964.00516292198
808,9.88,430530.298828125,3267.36335709909
809,350.89,15283530.1533203,29513.8100750578
810,2.47,107627.6796875,1312.31468881095
811,91.43,3982380.25976563,13738.9642481176
812,69.19,3013681.74902344,11159.3899047347
813,2.47,107627.619140625,1312.31431523442
814,4.94,215265.303710938,1964.01926258162
815,4.94,215264.616210938,1964.00773172149
816,2.47,107627.720703125,1312.3149114954
817,4.94,215255.166015625,1973.10181405436
818,2.47,107632.411132813,1312.34214665148
819,2.47,107632.431640625,1312.34228218205
820,2.47,107630.05859375,1312.32843666547
821,9.88,430529.791015625,3267.34746209402
822,4.94,215264.7890625,1964.00829024393
823,2.47,107632.499023438,1312.34267727414
824,4.94,215264.388671875,1964.00270459226
825,2.47,107632.947265625,1312.34526350104
826,4.94,215262.840820313,1973.0333924137
827,484.32,21095598.0107422,42600.7653845342
828,4.94,215266.577148438,1964.03555839008
829,2.47,107633.0546875,1312.34588167755
830,4.94,215266.547851563,1973.00585903511
831,4.94,215265.921875,1964.02732807169
832,4.94,215265.107421875,1964.01454513651
833,4.94,215264.474609375,1973.02179492404
834,4.94,215264.190429688,1973.02267261085
835,4.94,215261.89453125,1973.0418895622
836,4.94,215266.474609375,1973.00609622794
837,34.59,1506834.22070313,5910.04134209091
838,14.83,645792.271484375,3937.01999635299
839,2.47,107633.176757813,1312.34658548528
840,2.47,107632.559570313,1312.34298912136
841,14.83,645793.594726563,3285.36187291689
842,7.41,322893.907226563,2624.67148712563
843,2.47,107632.311523438,1312.34154072162
844,4.94,215265.67578125,1964.02138671513
845,42.01,1829729.296875,6561.67679620235
846,2.47,107632.5703125,1312.34303032583
847,2.47,107631.506835938,1312.33682193257
848,66.72,2906096.1484375,10507.750075411
849,2.47,107633.053710938,1312.34585438624
850,2.47,107632.120117188,1312.34041005021
851,9.88,430526.897460938,2624.67616350458
852,2.47,107633.834960938,1312.35042682081
853,12.36,538165.702148438,3919.07559564098
854,9.88,430527.431640625,2624.6777081116
855,7.41,322894.3828125,2624.67255347892
856,2.47,107633.33984375,1312.3475103874
857,4.94,215266.73046875,1973.01020626389
858,2.47,107633.307617188,1312.34728150584
859,2.47,107630.360351563,1312.33009753712
860,2.47,107631.518554688,1312.33687658108
861,2.47,107630.438476563,1312.33057270911
862,2.47,107630.143554688,1312.32882314695
863,2.47,107630.243164063,1312.32939998876
864,74.13,3228992.546875,11132.4782545787
865,12.36,538164.110351563,3285.36267028656
866,4.94,215260.771484375,1963.93530136028
867,2.47,107633.481445313,1312.34830344073
868,9.88,430534.18359375,2624.69735275037
869,4.94,215264.45703125,1963.99588296272
870,2.47,107633.515625,1312.34848824206
871,29.65,1291580.02246094,7874.02904486384
872,2.47,107633.545898438,1312.34865664224
873,2.47,107633.971679688,1312.35115558269
874,4.94,215266.205078125,1964.02401275757
875,7.41,322896.974609375,2633.712648812
876,2.47,107633.549804688,1312.34867125495
877,2.47,107630.7421875,1312.33227977076
878,2.47,107638.0546875,1312.37507733454
879,2.47,107634.359375,1312.35340670052
880,2.47,107634.188476563,1312.3524508317
881,17.3,753422.064453125,4597.71200019721
882,4.94,215264.237304688,1963.98997157034
883,2.47,107633.932617188,1312.35094088067
884,2.47,107633.693359375,1312.34950369253
885,2.47,107633.192382813,1312.3466026815
886,2.47,107632.78125,1312.34418828326
887,2.47,107632.345703125,1312.34164415741
888,69.19,3013756.48339844,10489.8723902618
889,2.47,107633.272460938,1312.34700959939
890,2.47,107631.885742188,1312.33894241484
891,12.36,538163.520507813,3928.01725177039
892,7.41,322897.5078125,2624.68516468599
893,595.52,25939239.3486328,44601.436520427
894,12.36,538167.540039063,3285.36074694075
895,12.36,538167.25,3955.00801413836
896,4.94,215266.109375,1964.02085528892
897,2.47,107632.1953125,1312.34073337045
898,9.88,430529.372070313,3285.36955013137
899,2.47,107634.450195313,1312.35392676578
900,2.47,107634.095703125,1312.35186034161
901,14.83,645802.986328125,4615.63220104473
902,2.47,107633.374023438,1312.34759677115
903,2.47,107634.62109375,1312.35494546197
904,2.47,107634.203125,1312.35248694066
905,9.88,430536.173828125,3294.31523333354
906,4.94,215267.939453125,1973.00628499977
907,14.83,645803.122070313,4588.74391251641
908,44.48,1937391.3671875,7213.3911051394
909,88.96,3874835.92285156,11793.2875096454
910,4.94,215266.890625,1973.0150333995
911,7.41,322898.0703125,2624.68646744051
912,44.48,1937421.86816406,7213.47902539842
913,2.47,107632.7734375,1312.34409308308
914,2.47,107636.033203125,1312.3631824089
915,56.83,2475590.6640625,9150.6875190837
916,2.47,107633.165039063,1312.34640049117
917,4.94,215273.600585938,1972.97414110296
918,4.94,215273.495117188,1972.9741582274
919,2.47,107631.15625,1312.33464661774
920,2.47,107633.505859375,1312.34837577849
921,4.94,215266.8125,1964.02716256982
922,9.88,430522.45703125,2624.66297142091
923,106.25,4628299.15039063,15087.635752363
924,14.83,645807.059570313,4597.70929397372
925,49.42,2152668.09570313,7883.07443132791
926,9.88,430531.323242188,3285.36819520364
927,2.47,107631.326171875,1312.33564826369
928,4.94,215263.979492188,1963.98348747445
929,2.47,107630.470703125,1312.33066160608
930,4.94,215273.298828125,1972.97522210565
931,9.88,430539.553710938,3276.42816127695
932,192.74,8395477.92480469,22318.9481471077
933,864.87,37671294.4296875,76749.3924484163
934,2.47,107632.141601563,1312.34039393303
935,61.78,2690873.28710938,9820.38234063494
936,27.18,1183964.95800781,5249.38574990165
937,7.41,322910.9609375,2624.73756802131
938,4.94,215268.801757813,1973.00424673588
939,59.31,2583177.67285156,7204.32863823368
940,2.47,107632.983398438,1312.34525685294
941,7.41,322903.283203125,2624.7078518099
942,4.94,215273.090820313,1964.11823382681
943,2.47,107635.638671875,1312.3608369817
944,4.94,215273.1953125,1964.120327003
945,2.47,107632.876953125,1312.34464138717
946,175.44,7642064.68359375,19703.2010780663
947,2.47,107632.514648438,1312.34253098473
948,2.47,107631.62109375,1312.33731143089
949,2.47,107632.487304688,1312.34236109709
950,2.47,107632.107421875,1312.34015361606
951,69.19,3013797.46582031,11141.7210504756
952,54.36,2367963.19238281,7892.00801415575
953,14.83,645807.381835938,4588.76962645563
954,2.47,107630.577148438,1312.33122232955
955,103.78,4520676.52832031,15078.7366471273
956,24.71,1076348.22558594,4597.71201640155
957,2.47,107632.978515625,1312.34520103987
958,4.94,215265.9375,1964.01017527974
959,2.47,107632.555664063,1312.34275047616
960,467.03,20342685.3261719,32183.9894898737
961,2.47,107633.240234375,1312.34677868962
962,4.94,215261.19140625,1973.06119183287
963,768.49,33474476.5419922,30773.4857374623
964,4.94,215269.385742188,1964.06300175844
965,7.41,322901.596679688,2624.70091380168
966,2.47,107634.041992188,1312.35144503292
967,2.47,107633.57421875,1312.34870889234
968,2.47,107633.219726563,1312.34663731442
969,29.65,1291624.79492188,6552.88579229627
970,2.47,107637.075195313,1312.36922482204
971,7.41,322907.515625,2624.72304901997
972,2.47,107636.979492188,1312.36865854353
973,2.47,107635.557617188,1312.36030173685
974,12.36,538174.004882813,3285.35891674457
975,2.47,107634.787109375,1312.355805708
976,2.47,107633.8828125,1312.3504942304
977,2.47,107635.428710938,1312.35956315692
978,2.47,107634.719726563,1312.35538027673
979,29.65,1291603.49121094,6561.74467485857
980,2.47,107632.84765625,1312.34444007043
981,9.88,430523.055664063,3294.51693526213
982,4.94,215266.475585938,1964.01564163546
983,2.47,107632.901367188,1312.34476059182
984,2.47,107635.322265625,1312.35893466882
985,12.36,538153.991210938,3946.12103548885
986,2.47,107632.740234375,1312.34381090686
987,2.47,107635.74609375,1312.36140416152
988,9.88,430542.885742188,3285.3534154483
989,2.47,107635.147460938,1312.35786049959
990,9.88,430533.655273438,2624.69547139483
991,2.47,107632.665039063,1312.34335218726
992,37.07,1614558.34960938,6561.84988469378
993,481.85,20988458.8447266,34664.5397972858
994,4.94,215265.569335938,1973.03092876828
995,150.73,6565806.48632813,15721.7187671266
996,197.68,8610858.29785156,22926.3011413572
997,2.47,107635.875,1312.36214716341
998,59.31,2583210.09765625,7874.10093259754
999,2.47,107633.623046875,1312.34894188414
1000,12.36,538163.338867188,3285.37492330919
1001,4.94,215267.655273438,1973.01584004889
1002,2.47,107632.885742188,1312.34466581034
1003,7.41,322901.348632813,2624.69938815342
1004,2.47,107633.455078125,1312.34797581614
1005,32.12,1399231.65625,5910.06655507114
1006,54.36,2367928.54101563,11150.4246456741
1007,17.3,753429.19140625,4588.68751150366
1008,19.77,861071.883789063,3937.0527950504
1009,2.47,107633.889648438,1312.35052609425
1010,4.94,215267.438476563,1973.019259363
1011,9.88,430532.543945313,2624.69219628331
1012,2.47,107638.16796875,1312.37561001703
1013,7.41,322906.8984375,2615.81226071573
1014,2.47,107638.201171875,1312.37580728376
1015,2.47,107638.227539063,1312.3759704815
1016,4.94,215275.940429688,1972.96824980654
1017,7.41,322914.502929688,2624.75077596959
1018,71.66,3121499.40332031,11168.4058238399
1019,9.88,430552.911132813,2624.75189445457
1020,24.71,1076365.05859375,6552.95566244314
1021,600.46,26155342.2890625,45209.4986244328
1022,12.36,538166.610351563,3928.03473211817
1023,7.41,322914.145507813,2615.93921326159
1024,9.88,430546.397460938,3285.34969954007
1025,4.94,215268.584960938,1964.04725890255
1026,2.47,107638.297851563,1312.37634121341
1027,279.23,12162781.2197266,36683.5838954713
1028,2.47,107636.774414063,1312.36740920685
1029,4.94,215272.14453125,1964.09861274508
1030,2.47,107633.46484375,1312.34799280536
1031,4.94,215265.282226563,1973.03576087987
1032,2.47,107630.53515625,1312.33090049688
1033,2.47,107638.477539063,1312.37741171999
1034,24.71,1076381.6953125,5901.28222224936
1035,2.47,107636.083984375,1312.36333930548
1036,9.88,430535.509765625,3276.38630144801
1037,37.07,1614497.09570313,5892.02635960528
1038,2.47,107638.520507813,1312.37765768866
1039,17.3,753452.283203125,3928.19444885894
1040,4.94,215267.098632813,1964.02318869261
1041,165.56,7211644.37695313,19650.0018477827
1042,37.07,1614524.98144531,8516.9165828228
1043,2.47,107633.96484375,1312.35091245249
1044,2.47,107630.737304688,1312.33206326965
1045,2.47,107634.171875,1312.35211000875
1046,2.47,107633.393554688,1312.34758632649
1047,2.47,107630.745117188,1312.33209896
1048,4.94,215276.500976563,1972.9679199996
1049,4.94,215266.502929688,1964.00921190523
1050,2.47,107630.82421875,1312.33256404376
1051,2.47,107630.665039063,1312.33160799137
1052,2.47,107633.108398438,1312.34588507964
1053,2.47,107631.014648438,1312.33367522146
1054,14.83,645811.100585938,4588.78658121204
1055,2.47,107636.528320313,1312.36592997297
1056,2.47,107635.905273438,1312.36226100752
1057,2.47,107635.297851563,1312.35870385926
1058,19.77,861079.581054688,5249.42726195914
1059,93.9,4090100.59570313,15694.3946910072
1060,2.47,107631.22265625,1312.33488818325
1061,37.07,1614465.87695313,7231.52071291331
1062,7.41,322908.126953125,2615.82624826808
1063,7.41,322905.217773438,2624.7143674268
1064,7.41,322897.412109375,2615.62797132569
1065,2.47,107631.0703125,1312.33394758603
1066,2.47,107636.463867188,1312.36555197415
1067,9.88,430542.698242188,2624.7218074786
1068,9.88,430537.45703125,3285.36816026528
1069,32.12,1399230.33496094,5901.0456609043
1070,9.88,430547.322265625,3276.48499607551
1071,4.94,215272.364257813,1972.99309654018
1072,9.88,430538.3828125,3285.36554523817
1073,12.36,538169.92578125,3276.38526936177
1074,54.36,2367913.74609375,7864.99865959506
1075,51.89,2260255.33398438,9186.34200362649
1076,2.47,107636.961914063,1312.3684612124
1077,9.88,430546.091796875,3285.35560818126
1078,2.47,107636.08984375,1312.36332846513
1079,2.47,107635.120117188,1312.35763979376
1080,2.47,107633.725585938,1312.34947345519
1081,2.47,107635.172851563,1312.3579602431
1082,4.94,215269.958984375,1973.01019259091
1083,22.24,968730.08203125,5918.96236694179
1084,4.94,215274.798828125,1964.13183793516
1085,2.47,107633.942382813,1312.35076697731
1086,2.47,107633.775390625,1312.34976316608
1087,4.94,215268.041015625,1964.03408063248
1088,14.83,645820.9296875,4597.72339690497
1089,7.41,322909.477539063,2624.73117575217
1090,4.94,215270.5625,1973.00452042148
1091,2.47,107634.896484375,1312.35634413668
1092,12.36,538184.59375,3945.97225461318
1093,79.07,3444332.53417969,19042.6070415236
1094,22.24,968717.31640625,5249.43326123396
1095,2.47,107635.122070313,1312.35762472792
1096,118.61,5166428.30078125,14435.8525291259
1097,4.94,215274.0625,1972.98590692261
1098,2.47,107635.440429688,1312.35950332184
1099,2.47,107635.154296875,1312.35781917776
1100,4.94,215267.309570313,1973.02529233261
1101,2.47,107637.93359375,1312.37412620776
1102,2.47,107638.256835938,1312.37603654821
1103,7.41,322911.192382813,2624.7382294328
1104,2.47,107636.240234375,1312.3641651055
1105,7.41,322905.681640625,2633.65699480606
1106,98.84,4305398.50878906,16426.8224389613
1107,4.94,215270.0703125,1973.00916010371
1108,2.47,107634.95703125,1312.35665939806
1109,210.04,9148929.2578125,13114.5705839559
1110,128.49,5597059.15234375,13096.8642037157
1111,37.07,1614534.27636719,5910.08407448055
1112,2.47,107635.096679688,1312.35746125683
1113,4.94,215270.107421875,1964.06104938363
1114,2.47,107634.935546875,1312.35654132
1115,2.47,107634.491210938,1312.35393869501
1116,17.3,753451.245117188,4597.72405529469
1117,27.18,1183983.16992188,5258.38024642974
1118,4.94,215268.208984375,1964.03249663253
1119,2.47,107635.883789063,1312.36208862277
1120,37.07,1614536.07226563,5901.16639721746
1121,17.3,753436.435546875,3937.0501902476
1122,2.47,107636.889648438,1312.36797851997
1123,2.47,107636.22265625,1312.364057997
1124,7.41,322907.74609375,2624.72423850582
1125,2.47,107633.423828125,1312.34768359812
1126,2.47,107636.900390625,1312.36802756564
1127,2.47,107636.399414063,1312.36510689674
1128,4.94,215271.928710938,1973.00015950525
1129,7.41,322915.2421875,2624.75394990594
1130,2.47,107636.455078125,1312.36543290514
1131,2.47,107635.845703125,1312.36185601374
1132,4.94,215267.260742188,1973.0291569609
1133,59.31,2583323.10351563,13123.7675595796
1134,22.24,968740.08203125,5901.26128292245
1135,2.47,107635.922851563,1312.36228113181
1136,195.21,8503105.3828125,15757.2057583771
1137,56.83,2475683.69433594,11793.7617417137
1138,14.83,645825.057617188,3276.50338431849
1139,66.72,2906098.88378906,12498.8850135523
1140,2.47,107635.318359375,1312.35873915159
1141,2.47,107634.50390625,1312.35398034228
1142,2.47,107633.879882813,1312.35031269308
1143,2.47,107633.788085938,1312.34975235776
1144,24.71,1076373.77539063,5249.4840346524
1145,2.47,107635.891601563,1312.36207190048
1146,24.71,1076372.66113281,4597.72754242089
1147,4.94,215272.40234375,1964.09205096456
1148,22.24,968715.853515625,5901.13673880864
1149,2.47,107633.94921875,1312.35071158728
1150,12.36,538179.80859375,3276.44832439494
1151,27.18,1183975.66308594,7231.42389749415
1152,12.36,538169.41796875,3285.37777063549
1153,2.47,107635.853515625,1312.36188799554
1154,511.51,22280045.09375,27550.2470744149
1155,130.97,5704558.99316406,11802.0894822027
1156,2.47,107638.491210938,1312.37735182405
1157,2.47,107638.91796875,1312.37985183693
1158,12.36,538181.018554688,3919.28516745627
1159,4.94,215272.73828125,1972.99825682855
1160,4.94,215266.7265625,1973.03558779879
1161,2.47,107638.935546875,1312.37995115051
1162,2.47,107636.260742188,1312.36424314641
1163,4.94,215272.487304688,1964.09227806686
1164,4.94,215268.366210938,1964.03136796252
1165,2.47,107633.838867188,1312.35005428426
1166,2.47,107636.43359375,1312.36527699934
1167,7.41,322903.947265625,2624.70859354553
1168,51.89,2260323.3828125,7213.45472251574
1169,9.88,430555.665039063,3276.54972646225
1170,7.41,322915.399414063,2624.75462458297
1171,4.94,215270.256835938,1973.0160021533
1172,2.47,107635.682617188,1312.36081349285
1173,7.41,322901.760742188,2624.70194785074
1174,4.94,215274.208984375,1972.99092965174
1175,4.94,215273.067382813,1972.99704624192
1176,420.08,18298082.6484375,41343.8736261437
1177,2.47,107636.198242188,1312.36385437878
1178,7.41,322907.232421875,2615.7979846441
1179,2.47,107635.747070313,1312.36122125108
1180,51.89,2260400.18066406,7883.08349090219
1181,2.47,107635.723632813,1312.36107448473
1182,2.47,107634.952148438,1312.35655432865
1183,2.47,107634.594726563,1312.35446071492
1184,4.94,215278.228515625,1964.17345187492
1185,2.47,107636.861328125,1312.36775322435
1186,496.68,21634915.984375,33451.958949029
1187,2.47,107636.233398438,1312.36404977404
1188,2.47,107634.595703125,1312.35442706166
1189,2.47,107634.512695313,1312.35398064975
1190,2.47,107637.526367188,1312.37164339864
1191,2.47,107634.41796875,1312.35339494552
1192,9.88,430546.811523438,3267.57671693829
1193,2.47,107634.583984375,1312.3543910164
1194,12.36,538196.021484375,3937.14388049547
1195,2.47,107639.295898438,1312.38209815559
1196,32.12,1399280.63183594,7195.81866313663
1197,2.47,107634.640625,1312.35469918545
1198,2.47,107634.591796875,1312.35442963854
1199,2.47,107634.534179688,1312.3541160335
1200,19.77,861069.181640625,4597.73150133664
1201,2.47,107639.383789063,1312.38258652905
1202,2.47,107639.39453125,1312.38266142042
1203,4.94,215271.5390625,1973.00761090501
1204,76.6,3336639.35058594,9847.11947830974
1205,2.47,107639.325195313,1312.38223275874
1206,4.94,215277.864257813,1972.97249883563
1207,2.47,107634.681640625,1312.35493891735
1208,12.36,538186.650390625,3937.11112401654
1209,2.47,107634.771484375,1312.3554842186
1210,27.18,1184005.04394531,5240.58424004496
1211,2.47,107634.512695313,1312.35392987032
1212,7.41,322902.659179688,2615.70907094016
1213,9.88,430556.892578125,2624.76323891706
1214,2.47,107638.663085938,1312.37832634211
1215,4.94,215275.846679688,1964.13645565235
1216,2.47,107634.80859375,1312.35566157696
1217,14.83,645836.619140625,4588.9457600882
1218,2.47,107636.884765625,1312.3678569508
1219,2.47,107639.181640625,1312.38136921421
1220,2.47,107637.573242188,1312.37186949303
1221,2.47,107633.998046875,1312.35093867034
1222,2.47,107637.75390625,1312.37298952145
1223,22.24,968733.329101563,5892.32973837622
1224,2.47,107634.965820313,1312.35659222791
1225,2.47,107634.688476563,1312.35495076193
1226,34.59,1506924.65722656,6561.85708945403
1227,42.01,1829829.77636719,9204.34734438916
1228,9.88,430546.88671875,2624.73379567221
1229,4.94,215271.06640625,1964.0691816153
1230,4.94,215268.763671875,1964.03458550831
1231,2.47,107637.065429688,1312.36889094188
1232,2.47,107635.016601563,1312.35687074798
1233,9.88,430536.30859375,3285.38038991347
1234,12.36,538172.838867188,3937.06231323927
1235,4.94,215277.017578125,1972.97969843872
1236,4.94,215274.401367188,1964.11598743682
1237,2.47,107637.271484375,1312.37010602863
1238,2.47,107634.760742188,1312.35534440545
1239,135.91,5919857.58398438,14435.8552645517
1240,123.55,5381806.61816406,12462.9936447277
1241,7.41,322908.161132813,2615.80337491955
1242,7.41,322901.84765625,2624.70114905335
1243,32.12,1399315.95410156,6553.14067040455
1244,4.94,215274.592773438,1964.11875721286
1245,14.83,645819.174804688,3276.46100080702
1246,2.47,107634.716796875,1312.35509416387
1247,2.47,107633.962890625,1312.35067751959
1248,2.47,107634.91796875,1312.35627782982
1249,9.88,430534.931640625,2624.69871160052
1250,22.24,968755.17578125,4588.94482486073
1251,49.42,2152742.56445313,8552.60308503356
1252,9.88,430545.40234375,3285.36794093193
1253,2.47,107639.904296875,1312.38558932547
1254,2.47,107639.80078125,1312.38497212744
1255,9.88,430558.008789063,3285.35612158477
1256,2.47,107638.15625,1312.37529829298
1257,19.77,861100.629882813,5249.48836638671
1258,2.47,107635.078125,1312.3572315829
1259,2.47,107638.822265625,1312.37921917791
1260,2.47,107637.741210938,1312.37286580268
1261,2.47,107633.9375,1312.35057168473
1262,7.41,322901.423828125,2624.69938905798
1263,17.3,753475.716796875,4606.53452993139
1264,12.36,538194.552734375,3285.35637822778
1265,2.47,107637.8828125,1312.37369408449
1266,2.47,107637.737304688,1312.37284285577
1267,2.47,107635.873046875,1312.36188334306
1268,2.47,107635.147460938,1312.3576213279
1269,2.47,107639.893554688,1312.38550706243
1270,2.47,107637.916015625,1312.37389073865
1271,12.36,538187.475585938,3919.37900432205
1272,2.47,107635.938476563,1312.36226621576
1273,219.92,9579572.65429688,19721.1697214461
1274,12.36,538177.33203125,3937.07995828311
1275,2.47,107635.084960938,1312.35722203471
1276,2.47,107634.204101563,1312.35207663402
1277,2.47,107639.978515625,1312.3860115196
1278,2.47,107637.640625,1312.37225352272
1279,2.47,107635.91015625,1312.36207925969
1280,2.47,107635.350585938,1312.35879889967
1281,2.47,107635.234375,1312.35813134165
1282,2.47,107637.69140625,1312.37255167146
1283,2.47,107635.956054688,1312.36234655261
1284,2.47,107635.504882813,1312.35973881649
1285,2.47,107633.951171875,1312.3506231528
1286,4.94,215275.89453125,1972.98768668019
1287,27.18,1184012.05761719,5249.48349694899
1288,2.47,107637.46484375,1312.37122019139
1289,2.47,107635.41796875,1312.35921200227
1290,4.94,215269.934570313,1973.02098871808
1291,7.41,322901.708984375,2633.72014204927
1292,17.3,753454.233398438,3928.17701626462
1293,2.47,107635.4375,1312.35930668626
1294,7.41,322905.456054688,2633.68101964617
1295,4.94,215280.43359375,1964.19603697336
1296,4.94,215275.6171875,1964.13037149955
1297,4.94,215275.5390625,1964.1279629367
1298,4.94,215271.517578125,1964.07061373865
1299,71.66,3121559.02929688,11820.2500763183
1300,9.88,430556.030273438,2624.76053332598
1301,2.47,107638.177734375,1312.37540238549
1302,17.3,753459.379882813,4588.84661942146
1303,2.47,107636.208007813,1312.36382815856
1304,2.47,107634.15234375,1312.35176140639
1305,2.47,107640.206054688,1312.38734810243
1306,2.47,107639.64453125,1312.38404097232
1307,4.94,215275.807617188,1964.13227918593
1308,2.47,107636.213867188,1312.36384531417
1309,2.47,107634.302734375,1312.35264051739
1310,4.94,215268.451171875,1973.03186104348
1311,4.94,215268.03125,1973.03493190345
1312,17.3,753482.219726563,4597.74155423479
1313,2.47,107636.259765625,1312.36411503355
1314,4.94,215269.249023438,1964.03827035194
1315,12.36,538170.594726563,3955.08374942877
1316,2.47,107636.305664063,1312.36438497246
1317,29.65,1291631.26464844,7883.10943580107
1318,17.3,753448.213867188,3946.03357520974
1319,2.47,107634.201171875,1312.35202164102
1320,9.88,430558.713867188,2624.76844857562
1321,2.47,107639.587890625,1312.38368894857
1322,27.18,1184030.5546875,5249.52379261524
1323,2.47,107637.999023438,1312.37432327164
1324,4.94,215269.607421875,1973.02548621244
1325,2.47,107639.676757813,1312.38421030445
1326,2.47,107639.5,1312.38317286097
1327,9.88,430545.827148438,3276.45413442374
1328,9.88,430545.166992188,2624.72859301772
1329,24.71,1076350.33789063,5901.11681561229
1330,279.23,12162729.9492188,21024.6303842292
1331,2.47,107639.75390625,1312.38464760699
1332,103.78,4520855.84960938,13123.8313929459
1333,39.54,1722199.50976563,6552.98057734933
1334,22.24,968710.399414063,5258.41344232546
1335,2.47,107634.432617188,1312.35340331614
1336,2.47,107638.802734375,1312.37908099028
1337,9.88,430550.083007813,3285.36647591062
1338,7.41,322911.526367188,2624.73903527751
1339,2.47,107640.438476563,1312.38868936411
1340,2.47,107636.653320313,1312.36641077882
1341,14.83,645805.588867188,3937.05637760498
1342,2.47,107639.981445313,1312.38599884425
1343,9.88,430548.442382813,2624.73819589593
1344,61.78,2690871.75585938,7892.10173064474
1345,2.47,107634.340820313,1312.35283459484
1346,2.47,107639.879882813,1312.38538414202
1347,22.24,968738.865234375,4597.73809133593
1348,4.94,215270.25390625,1973.02288715674
1349,22.24,968709.481445313,5240.4127494092
1350,4.94,215281.323242188,1964.20637036647
1351,2.47,107640.17578125,1312.38714260919
1352,7.41,322903.901367188,2624.7090401714
1353,170.5,7426771.1796875,21024.6608360512
1354,2.47,107640.696289063,1312.39018717407
1355,2.47,107639.188476563,1312.38132328543
1356,17.3,753465.477539063,4588.87751185915
1357,4.94,215281.693359375,1964.20842370221
1358,12.36,538198.037109375,3937.15134977151
1359,7.41,322913.224609375,2624.74495386124
1360,12.36,538187.419921875,3276.48908352376
1361,12.36,538183.818359375,3937.10132348743
1362,9.88,430542.520507813,2624.72079575918
1363,2.47,107640.192382813,1312.38723471702
1364,2.47,107639.659179688,1312.38407961757
1365,19.77,861106.62109375,5901.27047858864
1366,2.47,107637.740234375,1312.37278049609
1367,2.47,107636.873046875,1312.36767057306
1368,4.94,215273.921875,1973.00326627481
1369,2.47,107640.205078125,1312.38730703458
1370,4.94,215279.28515625,1972.97430704336
1371,34.59,1506935.03613281,9785.31633375755
1372,12.36,538186.125,3937.10883397962
1373,14.83,645822.009765625,4615.53400692192
1374,2.47,107636.942382813,1312.36809161961
1375,4.94,215272.548828125,1973.01086350494
1376,7.41,322902.50390625,2624.70422961958
1377,2.47,107640.221679688,1312.3873877684
1378,4.94,215274.315429688,1973.00122822806
1379,66.72,2906181.13574219,14418.1683952789
1380,9.88,430540.97265625,2624.71623755464
1381,2.47,107640.541992188,1312.38926832797
1382,4.94,215276.91015625,1972.98781726965
1383,9.88,430543.024414063,2624.72224588713
1384,2.47,107640.381835938,1312.38833607092
1385,2.47,107640.274414063,1312.38767608142
1386,2.47,107634.397460938,1312.35314132968
1387,2.47,107640.416992188,1312.3885230606
1388,2.47,107639.076171875,1312.38062117973
1389,2.47,107638.034179688,1312.3744807693
1390,4.94,215275.5234375,1964.12299871673
1391,4.94,215269.86328125,1973.02884048564
