GEO_ID,FIPS,NAME,DP05_0068E,DP05_0069E,DP05_0070E,DP05_0071E,DP05_0072E,DP05_0073E,DP05_0074E,DP05_0076E,DP05_0081E,DP05_0069PE,DP05_0070PE,DP05_0071PE,DP05_0072PE,DP05_0073PE,DP05_0074PE,DP05_0076PE,DP05_0082PE,Percent Nonwhite
1400000U,06037203602,Census Tract 2036.02; Los Angeles County; California,1964,381,18,86,69,0,1499,1733,231,19.4,0.9,4.4,3.5,0,76.3,88.2,3.5,96.5
1400000U,06037203710,Census Tract 2037.10; Los Angeles County; California,3457,928,12,132,22,0,2676,3354,103,26.8,0.3,3.8,0.6,0,77.4,97,1.8,98.2
1400000U,06037203720,Census Tract 2037.20; Los Angeles County; California,3556,971,27,290,81,33,2738,3378,178,27.3,0.8,8.2,2.3,0.9,77,95,1.8,98.2
1400000U,06037203800,Census Tract 2038; Los Angeles County; California,4817,949,27,299,92,0,3942,4610,207,19.7,0.6,6.2,1.9,0,81.8,95.7,1.8,98.2
1400000U,06037203900,Census Tract 2039; Los Angeles County; California,2839,531,0,40,94,0,2324,2640,199,18.7,0,1.4,3.3,0,81.9,93,4.5,95.5
1400000U,06037204110,Census Tract 2041.10; Los Angeles County; California,2863,651,64,163,51,0,2516,2699,164,22.7,2.2,5.7,1.8,0,87.9,94.3,1.9,98.1
1400000U,06037204120,Census Tract 2041.20; Los Angeles County; California,2480,419,24,29,3,0,2135,2403,77,16.9,1,1.2,0.1,0,86.1,96.9,1.3,98.7
1400000U,06037204200,Census Tract 2042; Los Angeles County; California,3317,773,40,136,103,20,2548,3112,205,23.3,1.2,4.1,3.1,0.6,76.8,93.8,1.3,98.7
1400000U,06037204300,Census Tract 2043; Los Angeles County; California,4873,1605,39,114,109,0,3631,4681,192,32.9,0.8,2.3,2.2,0,74.5,96.1,1.8,98.2
1400000U,06037204410,Census Tract 2044.10; Los Angeles County; California,2467,795,72,15,33,0,1983,2278,189,32.2,2.9,0.6,1.3,0,80.4,92.3,2.8,97.2
1400000U,06037204420,Census Tract 2044.20; Los Angeles County; California,3101,409,101,250,38,4,2549,2916,185,13.2,3.3,8.1,1.2,0.1,82.2,94,2,98
1400000U,06037204600,Census Tract 2046; Los Angeles County; California,3954,1779,29,22,123,0,3352,3639,315,45,0.7,0.6,3.1,0,84.8,92,3.8,96.2
1400000U,06037204700,Census Tract 2047; Los Angeles County; California,4524,1339,41,127,38,0,3500,4262,262,29.6,0.9,2.8,0.8,0,77.4,94.2,4.4,95.6
1400000U,06037204810,Census Tract 2048.10; Los Angeles County; California,4932,1602,24,147,28,0,4034,4733,199,32.5,0.5,3,0.6,0,81.8,96,0.9,99.1
1400000U,06037204820,Census Tract 2048.20; Los Angeles County; California,2066,560,0,62,51,0,1770,1983,83,27.1,0,3,2.5,0,85.7,96,2.1,97.9
1400000U,06037204910,Census Tract 2049.10; Los Angeles County; California,3356,1357,29,30,25,0,2631,3193,163,40.4,0.9,0.9,0.7,0,78.4,95.1,4.5,95.5
1400000U,06037204920,Census Tract 2049.20; Los Angeles County; California,2459,817,49,41,7,2,2071,2331,128,33.2,2,1.7,0.3,0.1,84.2,94.8,2.8,97.2
1400000U,06037205110,Census Tract 2051.10; Los Angeles County; California,3690,591,22,182,24,0,3181,3642,48,16,0.6,4.9,0.7,0,86.2,98.7,0.4,99.6
1400000U,06037205120,Census Tract 2051.20; Los Angeles County; California,3409,1006,23,122,70,0,2873,3303,106,29.5,0.7,3.6,2.1,0,84.3,96.9,0.4,99.6
1400000U,06037206010,Census Tract 2060.10; Los Angeles County; California,3490,1033,86,26,1079,10,1456,1919,1571,29.6,2.5,0.7,30.9,0.3,41.7,55,14.3,85.7
1400000U,06037206020,Census Tract 2060.20; Los Angeles County; California,8179,2985,2964,559,263,50,2932,3541,4638,36.5,36.2,6.8,3.2,0.6,35.8,43.3,16.9,83.1
1400000U,06037206050,Census Tract 2060.50; Los Angeles County; California,2290,749,42,88,165,14,1695,1932,358,32.7,1.8,3.8,7.2,0.6,74,84.4,6,94
1400000U,06037206051,Census Tract 2060.51; Los Angeles County; California,1535,1147,53,18,327,0,128,328,1207,74.7,3.5,1.2,21.3,0,8.3,21.4,54.5,45.5
1400000U,06037206052,Census Tract 2060.52; Los Angeles County; California,3153,1196,215,56,1646,0,327,347,2806,37.9,6.8,1.8,52.2,0,10.4,11,26.7,73.3
1400000U,06037206053,Census Tract 2060.53; Los Angeles County; California,3057,710,235,74,355,0,2018,2315,742,23.2,7.7,2.4,11.6,0,66,75.7,6.6,93.4
1400000U,06037206054,Census Tract 2060.54; Los Angeles County; California,2456,521,45,5,387,0,1866,2063,393,21.2,1.8,0.2,15.8,0,76,84,0.2,99.8
1400000U,06037206201,Census Tract 2062.01; Los Angeles County; California,2127,613,444,25,805,27,377,394,1733,28.8,20.9,1.2,37.8,1.3,17.7,18.5,22.3,77.7
1400000U,06037206202,Census Tract 2062.02; Los Angeles County; California,1711,341,212,121,1059,0,189,275,1436,19.9,12.4,7.1,61.9,0,11,16.1,12.1,87.9
1400000U,06037206301,Census Tract 2063.01; Los Angeles County; California,1991,738,989,60,66,15,285,402,1589,37.1,49.7,3,3.3,0.8,14.3,20.2,29.2,70.8
1400000U,06037206302,Census Tract 2063.02; Los Angeles County; California,1904,788,928,357,44,0,217,574,1330,41.4,48.7,18.8,2.3,0,11.4,30.1,19.9,80.1
1400000U,06037206303,Census Tract 2063.03; Los Angeles County; California,2430,1066,1121,223,148,38,424,721,1709,43.9,46.1,9.2,6.1,1.6,17.4,29.7,22.3,77.7
1400000U,06037207101,Census Tract 2071.01; Los Angeles County; California,3852,1105,519,150,1989,0,654,465,3387,28.7,13.5,3.9,51.6,0,17,12.1,16.7,83.3
1400000U,06037207102,Census Tract 2071.02; Los Angeles County; California,3340,429,286,55,1916,93,732,798,2542,12.8,8.6,1.6,57.4,2.8,21.9,23.9,10.2,89.8
1400000U,06037207103,Census Tract 2071.03; Los Angeles County; California,2112,330,44,41,1570,12,246,295,1817,15.6,2.1,1.9,74.3,0.6,11.6,14,11,89
1400000U,06037207303,Census Tract 2073.03; Los Angeles County; California,2359,1163,597,85,593,47,214,476,1883,49.3,25.3,3.6,25.1,2,9.1,20.2,36,64
1400000U,06037207304,Census Tract 2073.04; Los Angeles County; California,2358,1189,772,92,139,0,1017,1194,1164,50.4,32.7,3.9,5.9,0,43.1,50.6,10,90
1400000U,06037207305,Census Tract 2073.05; Los Angeles County; California,959,615,85,0,227,0,128,158,801,64.1,8.9,0,23.7,0,13.3,16.5,50.4,49.6
1400000U,06037207306,Census Tract 2073.06; Los Angeles County; California,2225,1236,594,72,429,9,160,379,1846,55.6,26.7,3.2,19.3,0.4,7.2,17,38.2,61.8
1400000U,06037207307,Census Tract 2073.07; Los Angeles County; California,1439,520,601,55,135,73,242,236,1203,36.1,41.8,3.8,9.4,5.1,16.8,16.4,25.9,74.1
1400000U,06037207308,Census Tract 2073.08; Los Angeles County; California,1229,720,202,0,266,0,107,172,1057,58.6,16.4,0,21.6,0,8.7,14,51.2,48.8
1400000U,06037207400,Census Tract 2074; Los Angeles County; California,2273,1087,401,13,581,0,414,719,1554,47.8,17.6,0.6,25.6,0,18.2,31.6,24.6,75.4
1400000U,06037207501,Census Tract 2075.01; Los Angeles County; California,2106,710,206,0,917,12,527,551,1555,33.7,9.8,0,43.5,0.6,25,26.2,23.9,76.1
1400000U,06037207502,Census Tract 2075.02; Los Angeles County; California,3906,1514,241,131,2108,0,363,460,3446,38.8,6.2,3.4,54,0,9.3,11.8,26.5,73.5
1400000U,06037207711,Census Tract 2077.11; Los Angeles County; California,2627,1042,328,70,1106,0,167,237,2390,39.7,12.5,2.7,42.1,0,6.4,9,35.6,64.4
1400000U,06037207712,Census Tract 2077.12; Los Angeles County; California,4927,1743,1131,16,1905,18,790,1006,3921,35.4,23,0.3,38.7,0.4,16,20.4,19.9,80.1
1400000U,06037207901,Census Tract 2079.01; Los Angeles County; California,3801,1231,648,144,1829,25,251,267,3534,32.4,17,3.8,48.1,0.7,6.6,7,23.3,76.7
1400000U,06037207902,Census Tract 2079.02; Los Angeles County; California,7354,3135,906,215,3560,0,513,955,6399,42.6,12.3,2.9,48.4,0,7,13,28.5,71.5
1400000U,06037208001,Census Tract 2080.01; Los Angeles County; California,2581,620,392,126,574,0,1143,1243,1338,24,15.2,4.9,22.2,0,44.3,48.2,14.1,85.9
1400000U,06037208002,Census Tract 2080.02; Los Angeles County; California,4041,1182,0,29,273,33,2949,3417,624,29.3,0,0.7,6.8,0.8,73,84.6,9.3,90.7
1400000U,06037208301,Census Tract 2083.01; Los Angeles County; California,1693,332,58,151,73,0,1173,1511,182,19.6,3.4,8.9,4.3,0,69.3,89.2,4.2,95.8
1400000U,06037208302,Census Tract 2083.02; Los Angeles County; California,4715,1416,548,181,645,63,2656,3127,1588,30,11.6,3.8,13.7,1.3,56.3,66.3,9.2,90.8
1400000U,06037208401,Census Tract 2084.01; Los Angeles County; California,3852,863,400,163,1021,35,1897,2306,1546,22.4,10.4,4.2,26.5,0.9,49.2,59.9,3.7,96.3
1400000U,06037208402,Census Tract 2084.02; Los Angeles County; California,2516,1007,119,42,402,34,1236,1740,776,40,4.7,1.7,16,1.4,49.1,69.2,11.2,88.8
1400000U,06037208501,Census Tract 2085.01; Los Angeles County; California,2458,549,70,15,1061,0,896,1085,1373,22.3,2.8,0.6,43.2,0,36.5,44.1,10.7,89.3
1400000U,06037208502,Census Tract 2085.02; Los Angeles County; California,3801,1105,164,201,364,0,2560,3194,607,29.1,4.3,5.3,9.6,0,67.4,84,5.6,94.4
1400000U,06037208610,Census Tract 2086.10; Los Angeles County; California,4277,1319,170,40,1492,159,1531,2169,2108,30.8,4,0.9,34.9,3.7,35.8,50.7,7.5,92.5
1400000U,06037208620,Census Tract 2086.20; Los Angeles County; California,4000,1234,370,211,1127,97,1536,2091,1909,30.9,9.3,5.3,28.2,2.4,38.4,52.3,6.2,93.8
1400000U,06037208710,Census Tract 2087.10; Los Angeles County; California,4895,916,425,95,2540,30,1305,1581,3314,18.7,8.7,1.9,51.9,0.6,26.7,32.3,6.2,93.8
1400000U,06037208720,Census Tract 2087.20; Los Angeles County; California,3406,1565,119,498,285,6,1269,2685,721,45.9,3.5,14.6,8.4,0.2,37.3,78.8,8.7,91.3
1400000U,06037208801,Census Tract 2088.01; Los Angeles County; California,3368,779,656,203,690,0,1254,1584,1784,23.1,19.5,6,20.5,0,37.2,47,12.5,87.5
1400000U,06037208802,Census Tract 2088.02; Los Angeles County; California,2772,807,317,103,692,0,1203,1563,1209,29.1,11.4,3.7,25,0,43.4,56.4,7.9,92.1
1400000U,06037208902,Census Tract 2089.02; Los Angeles County; California,2399,500,125,164,88,0,1738,2186,213,20.8,5.2,6.8,3.7,0,72.4,91.1,1.1,98.9
1400000U,06037208903,Census Tract 2089.03; Los Angeles County; California,3819,632,344,344,136,0,2644,3331,488,16.5,9,9,3.6,0,69.2,87.2,3.3,96.7
1400000U,06037208904,Census Tract 2089.04; Los Angeles County; California,3590,981,132,290,541,44,2187,2930,660,27.3,3.7,8.1,15.1,1.2,60.9,81.6,1.7,98.3
1400000U,06037209103,Census Tract 2091.03; Los Angeles County; California,3226,701,290,22,108,11,2318,2818,408,21.7,9,0.7,3.3,0.3,71.9,87.4,1.4,98.6
1400000U,06037209104,Census Tract 2091.04; Los Angeles County; California,2567,668,187,96,241,9,1683,2021,546,26,7.3,3.7,9.4,0.4,65.6,78.7,6,94
1400000U,06037209105,Census Tract 2091.05; Los Angeles County; California,3153,680,143,0,247,0,2199,2715,438,21.6,4.5,0,7.8,0,69.7,86.1,0,100
1400000U,06037209106,Census Tract 2091.06; Los Angeles County; California,2101,574,303,66,430,0,876,1054,1047,27.3,14.4,3.1,20.5,0,41.7,50.2,14.9,85.1
1400000U,06037209201,Census Tract 2092.01; Los Angeles County; California,3298,819,868,79,1249,11,495,574,2724,24.8,26.3,2.4,37.9,0.3,15,17.4,18.6,81.4
1400000U,06037209202,Census Tract 2092.02; Los Angeles County; California,1410,477,69,58,198,0,825,1092,318,33.8,4.9,4.1,14,0,58.5,77.4,8.5,91.5
1400000U,06037209300,Census Tract 2093; Los Angeles County; California,4934,1187,892,108,597,27,2895,3073,1861,24.1,18.1,2.2,12.1,0.5,58.7,62.3,7,93
1400000U,06037209401,Census Tract 2094.01; Los Angeles County; California,3689,694,599,102,734,1,1844,2165,1524,18.8,16.2,2.8,19.9,0,50,58.7,5,95
1400000U,06037209402,Census Tract 2094.02; Los Angeles County; California,4102,1599,99,193,169,22,3057,3709,393,39,2.4,4.7,4.1,0.5,74.5,90.4,3.5,96.5
1400000U,06037209403,Census Tract 2094.03; Los Angeles County; California,4721,1049,520,125,615,0,2679,3549,1172,22.2,11,2.6,13,0,56.7,75.2,3.6,96.4
1400000U,06037209510,Census Tract 2095.10; Los Angeles County; California,2656,609,178,0,770,24,1440,1593,1063,22.9,6.7,0,29,0.9,54.2,60,4.8,95.2
1400000U,06037209520,Census Tract 2095.20; Los Angeles County; California,2373,751,197,130,159,0,1392,1937,436,31.6,8.3,5.5,6.7,0,58.7,81.6,3.2,96.8
1400000U,06037209810,Census Tract 2098.10; Los Angeles County; California,2678,703,260,195,245,12,1686,2096,582,26.3,9.7,7.3,9.1,0.4,63,78.3,7.3,92.7
1400000U,06037209820,Census Tract 2098.20; Los Angeles County; California,2498,802,49,78,90,15,1765,2244,254,32.1,2,3.1,3.6,0.6,70.7,89.8,5.3,94.7
1400000U,06037210010,Census Tract 2100.10; Los Angeles County; California,3192,1293,30,189,490,0,1596,2463,729,40.5,0.9,5.9,15.4,0,50,77.2,4.2,95.8
1400000U,06037211000,Census Tract 2110; Los Angeles County; California,5313,3191,477,9,1615,0,542,575,4738,60.1,9,0.2,30.4,0,10.2,10.8,48.6,51.4
1400000U,06037211121,Census Tract 2111.21; Los Angeles County; California,2318,717,152,31,884,12,781,1056,1262,30.9,6.6,1.3,38.1,0.5,33.7,45.6,12.5,87.5
1400000U,06037211122,Census Tract 2111.22; Los Angeles County; California,2645,726,290,20,918,0,934,845,1800,27.4,11,0.8,34.7,0,35.3,31.9,17,83
1400000U,06037211123,Census Tract 2111.23; Los Angeles County; California,1816,321,74,25,1285,0,152,174,1642,17.7,4.1,1.4,70.8,0,8.4,9.6,14.4,85.6
1400000U,06037211124,Census Tract 2111.24; Los Angeles County; California,4287,778,80,14,2498,0,1160,1463,2824,18.1,1.9,0.3,58.3,0,27.1,34.1,5.8,94.2
1400000U,06037211201,Census Tract 2112.01; Los Angeles County; California,2694,961,246,186,588,0,1320,1587,1107,35.7,9.1,6.9,21.8,0,49,58.9,9.6,90.4
1400000U,06037211202,Census Tract 2112.02; Los Angeles County; California,2254,597,95,18,793,0,1013,1111,1143,26.5,4.2,0.8,35.2,0,44.9,49.3,12.2,87.8
1400000U,06037211310,Census Tract 2113.10; Los Angeles County; California,3484,883,281,27,945,0,1563,1795,1689,25.3,8.1,0.8,27.1,0,44.9,51.5,12.9,87.1
1400000U,06037211320,Census Tract 2113.20; Los Angeles County; California,3253,986,369,192,797,0,1589,1893,1360,30.3,11.3,5.9,24.5,0,48.8,58.2,6,94
1400000U,06037211410,Census Tract 2114.10; Los Angeles County; California,2913,401,163,115,1223,11,1050,1243,1670,13.8,5.6,3.9,42,0.4,36,42.7,8.3,91.7
1400000U,06037211420,Census Tract 2114.20; Los Angeles County; California,3495,1072,152,60,916,15,1840,2034,1461,30.7,4.3,1.7,26.2,0.4,52.6,58.2,12.4,87.6
1400000U,06037211500,Census Tract 2115; Los Angeles County; California,3857,1817,273,7,1229,0,760,796,3061,47.1,7.1,0.2,31.9,0,19.7,20.6,40,60
1400000U,06037211701,Census Tract 2117.01; Los Angeles County; California,2781,1274,173,52,1402,0,361,362,2419,45.8,6.2,1.9,50.4,0,13,13,28.6,71.4
1400000U,06037211703,Census Tract 2117.03; Los Angeles County; California,4564,1274,373,0,2492,0,1019,1514,3050,27.9,8.2,0,54.6,0,22.3,33.2,6.6,93.4
1400000U,06037211704,Census Tract 2117.04; Los Angeles County; California,2668,774,358,74,1309,0,520,708,1960,29,13.4,2.8,49.1,0,19.5,26.5,14.6,85.4
1400000U,06037211802,Census Tract 2118.02; Los Angeles County; California,4448,1530,301,111,1826,0,1172,1814,2634,34.4,6.8,2.5,41.1,0,26.3,40.8,13.8,86.2
1400000U,06037211803,Census Tract 2118.03; Los Angeles County; California,3635,670,183,0,2250,0,851,1044,2591,18.4,5,0,61.9,0,23.4,28.7,5,95
1400000U,06037211804,Census Tract 2118.04; Los Angeles County; California,3194,711,203,111,1768,0,642,718,2476,22.3,6.4,3.5,55.4,0,20.1,22.5,15.2,84.8
1400000U,06037211910,Census Tract 2119.10; Los Angeles County; California,3951,947,402,85,1138,0,1902,2204,1747,24,10.2,2.2,28.8,0,48.1,55.8,7.5,92.5
1400000U,06037211921,Census Tract 2119.21; Los Angeles County; California,2001,370,99,136,975,6,585,729,1272,18.5,4.9,6.8,48.7,0.3,29.2,36.4,3.9,96.1
1400000U,06037211922,Census Tract 2119.22; Los Angeles County; California,3353,639,254,153,1085,14,1518,1736,1617,19.1,7.6,4.6,32.4,0.4,45.3,51.8,6.2,93.8
1400000U,06037212101,Census Tract 2121.01; Los Angeles County; California,2741,623,262,100,1401,0,621,565,2176,22.7,9.6,3.6,51.1,0,22.7,20.6,15.8,84.2
1400000U,06037212102,Census Tract 2121.02; Los Angeles County; California,2955,713,479,39,1223,46,987,939,2016,24.1,16.2,1.3,41.4,1.6,33.4,31.8,6.4,93.6
1400000U,06037212202,Census Tract 2122.02; Los Angeles County; California,3676,1149,365,87,755,0,1973,2531,1145,31.3,9.9,2.4,20.5,0,53.7,68.9,1,99
1400000U,06037212203,Census Tract 2122.03; Los Angeles County; California,2946,694,255,55,918,0,1190,1566,1380,23.6,8.7,1.9,31.2,0,40.4,53.2,8.1,91.9
1400000U,06037212204,Census Tract 2122.04; Los Angeles County; California,3720,1482,233,174,783,0,1599,2527,1193,39.8,6.3,4.7,21,0,43,67.9,4.8,95.2
1400000U,06037212303,Census Tract 2123.03; Los Angeles County; California,3838,1276,222,53,951,56,2137,2328,1510,33.2,5.8,1.4,24.8,1.5,55.7,60.7,6.8,93.2
1400000U,06037212304,Census Tract 2123.04; Los Angeles County; California,1781,806,125,109,248,0,626,1145,636,45.3,7,6.1,13.9,0,35.1,64.3,15.4,84.6
1400000U,06037212305,Census Tract 2123.05; Los Angeles County; California,2711,620,139,77,599,0,1659,1943,768,22.9,5.1,2.8,22.1,0,61.2,71.7,3.3,96.7
1400000U,06037212306,Census Tract 2123.06; Los Angeles County; California,2816,921,96,178,1187,0,972,1262,1554,32.7,3.4,6.3,42.2,0,34.5,44.8,9.2,90.8
1400000U,06037212410,Census Tract 2124.10; Los Angeles County; California,4226,1676,55,140,1667,130,1782,2128,2098,39.7,1.3,3.3,39.4,3.1,42.2,50.4,7.4,92.6
1400000U,06037212420,Census Tract 2124.20; Los Angeles County; California,2661,759,291,0,608,0,1401,1611,1050,28.5,10.9,0,22.8,0,52.6,60.5,9,91
1400000U,06037212501,Census Tract 2125.01; Los Angeles County; California,1890,737,141,4,424,0,694,963,927,39,7.5,0.2,22.4,0,36.7,51,20.6,79.4
1400000U,06037212502,Census Tract 2125.02; Los Angeles County; California,3282,713,277,74,1433,47,947,1036,2246,21.7,8.4,2.3,43.7,1.4,28.9,31.6,16.4,83.6
1400000U,06037212610,Census Tract 2126.10; Los Angeles County; California,4211,1029,208,219,1813,0,1391,1685,2526,24.4,4.9,5.2,43.1,0,33,40,11,89
1400000U,06037212620,Census Tract 2126.20; Los Angeles County; California,3818,965,232,27,1945,23,970,1346,2472,25.3,6.1,0.7,50.9,0.6,25.4,35.3,9.3,90.7
1400000U,06037212701,Census Tract 2127.01; Los Angeles County; California,2317,543,303,97,1255,0,381,496,1821,23.4,13.1,4.2,54.2,0,16.4,21.4,12.5,87.5
1400000U,06037212702,Census Tract 2127.02; Los Angeles County; California,3389,1176,166,91,1955,0,386,544,2845,34.7,4.9,2.7,57.7,0,11.4,16.1,22,78
1400000U,06037212800,Census Tract 2128; Los Angeles County; California,3386,1134,297,56,1340,0,1097,1369,2017,33.5,8.8,1.7,39.6,0,32.4,40.4,13.3,86.7
1400000U,06037212900,Census Tract 2129; Los Angeles County; California,3684,1672,381,2,960,0,1213,1932,1752,45.4,10.3,0.1,26.1,0,32.9,52.4,11.2,88.8
1400000U,06037213100,Census Tract 2131; Los Angeles County; California,2790,382,440,28,1616,0,447,501,2289,13.7,15.8,1,57.9,0,16,18,7.7,92.3
1400000U,06037213201,Census Tract 2132.01; Los Angeles County; California,4079,707,75,153,1784,9,1854,2020,2059,17.3,1.8,3.8,43.7,0.2,45.5,49.5,3.4,96.6
1400000U,06037213202,Census Tract 2132.02; Los Angeles County; California,3675,765,189,46,1264,13,1798,2044,1631,20.8,5.1,1.3,34.4,0.4,48.9,55.6,3.1,96.9
1400000U,06037213310,Census Tract 2133.10; Los Angeles County; California,2519,158,32,146,954,0,1273,1403,1116,6.3,1.3,5.8,37.9,0,50.5,55.7,3.4,96.6
1400000U,06037213320,Census Tract 2133.20; Los Angeles County; California,2471,1110,155,24,749,0,1035,1371,1100,44.9,6.3,1,30.3,0,41.9,55.5,7.3,92.7
1400000U,06037213401,Census Tract 2134.01; Los Angeles County; California,4573,1689,112,110,947,0,2793,3481,1092,36.9,2.4,2.4,20.7,0,61.1,76.1,1.6,98.4
1400000U,06037213402,Census Tract 2134.02; Los Angeles County; California,4477,1343,311,114,769,1,2873,3225,1252,30,6.9,2.5,17.2,0,64.2,72,4.9,95.1
1400000U,06037214000,Census Tract 2140; Los Angeles County; California,3950,3652,124,23,142,117,203,255,3695,92.5,3.1,0.6,3.6,3,5.1,6.5,82.1,17.9
1400000U,06037214100,Census Tract 2141; Los Angeles County; California,3787,3384,112,15,388,0,166,271,3516,89.4,3,0.4,10.2,0,4.4,7.2,79.6,20.4
1400000U,06037214400,Census Tract 2144; Los Angeles County; California,3008,2475,182,40,502,13,300,380,2628,82.3,6.1,1.3,16.7,0.4,10,12.6,64.2,35.8
1400000U,06037214501,Census Tract 2145.01; Los Angeles County; California,3477,1627,368,22,1541,0,289,409,3068,46.8,10.6,0.6,44.3,0,8.3,11.8,32.8,67.2
1400000U,06037214503,Census Tract 2145.03; Los Angeles County; California,3513,1950,204,80,1217,0,398,418,3095,55.5,5.8,2.3,34.6,0,11.3,11.9,46.8,53.2
1400000U,06037214504,Census Tract 2145.04; Los Angeles County; California,3609,1557,368,27,1601,0,410,533,3076,43.1,10.2,0.7,44.4,0,11.4,14.8,30.6,69.4
1400000U,06037214505,Census Tract 2145.05; Los Angeles County; California,1581,1128,238,33,318,0,174,192,1389,71.3,15.1,2.1,20.1,0,11,12.1,53.8,46.2
1400000U,06037214600,Census Tract 2146; Los Angeles County; California,2266,1877,292,39,230,0,111,188,2078,82.8,12.9,1.7,10.2,0,4.9,8.3,69.9,30.1
1400000U,06037214700,Census Tract 2147; Los Angeles County; California,2517,2111,190,62,241,0,204,326,2191,83.9,7.5,2.5,9.6,0,8.1,13,69.7,30.3
1400000U,06037214800,Census Tract 2148; Los Angeles County; California,2880,2360,368,0,359,0,370,119,2761,81.9,12.8,0,12.5,0,12.8,4.1,66.8,33.2
1400000U,06037214902,Census Tract 2149.02; Los Angeles County; California,2569,2237,186,8,261,0,206,139,2430,87.1,7.2,0.3,10.2,0,8,5.4,73.1,26.9
1400000U,06037214903,Census Tract 2149.03; Los Angeles County; California,1568,1297,64,0,227,6,60,75,1493,82.7,4.1,0,14.5,0.4,3.8,4.8,74.9,25.1
1400000U,06037214904,Census Tract 2149.04; Los Angeles County; California,1459,1239,94,0,73,0,81,81,1378,84.9,6.4,0,5,0,5.6,5.6,83,17
1400000U,06037215101,Census Tract 2151.01; Los Angeles County; California,3024,2211,203,113,558,0,624,584,2440,73.1,6.7,3.7,18.5,0,20.6,19.3,55.3,44.7
1400000U,06037215102,Census Tract 2151.02; Los Angeles County; California,3322,2364,726,34,330,69,291,478,2844,71.2,21.9,1,9.9,2.1,8.8,14.4,52.1,47.9
1400000U,06037216100,Census Tract 2161; Los Angeles County; California,2393,1527,446,19,405,5,187,476,1917,63.8,18.6,0.8,16.9,0.2,7.8,19.9,44.6,55.4
